coin,tf,strategy,gross,net,buyhold,cost_drag,n_trades,verdict
AVAX,1h,adxlo__macd__vol,0.1206,-0.0613,-0.2226,0.1819,59,cost_killed
AVAX,1h,adxlo__macd__obv,0.7085,0.057,-0.2226,0.6515,160,ok
AVAX,1h,adxlo__macd__mfi,0.7754,0.1734,-0.2226,0.602,138,ok
AVAX,1h,adxlo__macd__bbw,0.3137,-0.0385,-0.2226,0.3522,104,cost_killed
AVAX,1h,adxlo__bbrk__vol,0.067,-0.2421,-0.2226,0.3091,114,cost_killed
AVAX,1h,adxlo__bbrk__obv,0.4649,-0.052,-0.2226,0.5169,145,cost_killed
AVAX,1h,adxlo__bbrk__mfi,0.5876,0.0367,-0.2226,0.5509,142,ok
AVAX,1h,adxlo__bbrk__bbw,0.5668,0.0232,-0.2226,0.5436,142,ok
AVAX,1h,adxlo__donch__vol,0.302,-0.0528,-0.2226,0.3548,106,cost_killed
AVAX,1h,adxlo__donch__obv,0.5808,0.0447,-0.2226,0.5361,138,ok
AVAX,1h,adxlo__donch__mfi,0.5629,0.0359,-0.2226,0.527,137,ok
AVAX,1h,adxlo__donch__bbw,0.7329,0.1452,-0.2226,0.5877,138,ok
AVAX,1h,adxlo__stoch__vol,-0.0789,-0.0981,-0.2226,0.0192,7,signal_wrong
AVAX,1h,adxlo__stoch__obv,0.129,0.0697,-0.2226,0.0593,18,ok
AVAX,1h,adxlo__stoch__mfi,0.0509,0.0138,-0.2226,0.0371,12,ok
AVAX,1h,adxlo__stoch__bbw,0.0262,-0.0706,-0.2226,0.0968,33,cost_killed
AVAX,1h,adxlo__cci__vol,0.2009,-0.1674,-0.2226,0.3684,122,cost_killed
AVAX,1h,adxlo__cci__obv,0.4243,-0.2731,-0.2226,0.6974,224,cost_killed
AVAX,1h,adxlo__cci__mfi,0.3696,-0.3115,-0.2226,0.6811,229,cost_killed
AVAX,1h,adxlo__cci__bbw,0.5252,-0.1759,-0.2226,0.7011,205,cost_killed
AVAX,1h,adxlo__wpr__vol,0.0245,-0.0996,-0.2226,0.1241,43,cost_killed
AVAX,1h,adxlo__wpr__obv,-0.0659,-0.2632,-0.2226,0.1973,79,signal_wrong
AVAX,1h,adxlo__wpr__mfi,0.0923,-0.0794,-0.2226,0.1717,57,cost_killed
AVAX,1h,adxlo__wpr__bbw,-0.0057,-0.2723,-0.2226,0.2666,104,signal_wrong
AVAX,1h,adxlo__kelt__vol,0.0851,-0.0826,-0.2226,0.1677,56,cost_killed
AVAX,1h,adxlo__kelt__obv,0.1572,-0.0419,-0.2226,0.1992,63,cost_killed
AVAX,1h,adxlo__kelt__mfi,0.1468,-0.0477,-0.2226,0.1945,62,cost_killed
AVAX,1h,adxlo__kelt__bbw,0.1572,-0.0419,-0.2226,0.1992,63,cost_killed
AVAX,1h,cloud__rsi2__vol,-0.0258,-0.1229,-0.2226,0.0971,35,signal_wrong
AVAX,1h,cloud__rsi2__obv,0.0083,-0.1999,-0.2226,0.2082,77,cost_killed
AVAX,1h,cloud__rsi2__mfi,-0.0342,-0.3384,-0.2226,0.3042,126,signal_wrong
AVAX,1h,cloud__rsi2__bbw,-0.0781,-0.2138,-0.2226,0.1357,53,signal_wrong
AVAX,1h,cloud__rsipb__vol,0.054,0.0197,-0.2226,0.0343,11,ok
AVAX,1h,cloud__rsipb__obv,-0.0212,-0.0473,-0.2226,0.0261,9,signal_wrong
AVAX,1h,cloud__rsipb__mfi,-0.0466,-0.0777,-0.2226,0.0311,11,signal_wrong
AVAX,1h,cloud__rsipb__bbw,-0.1171,-0.1981,-0.2226,0.081,32,signal_wrong
AVAX,1h,cloud__macd__vol,0.4344,0.0705,-0.2226,0.3639,98,ok
AVAX,1h,cloud__macd__obv,1.13,0.0825,-0.2226,1.0475,226,ok
AVAX,1h,cloud__macd__mfi,2.0993,0.6777,-0.2226,1.4216,205,ok
AVAX,1h,cloud__macd__bbw,1.1965,0.3652,-0.2226,0.8313,159,ok
AVAX,1h,cloud__bbrk__vol,1.1243,0.0932,-0.2226,1.0312,222,ok
AVAX,1h,cloud__bbrk__obv,1.9922,0.345,-0.2226,1.6472,267,ok
AVAX,1h,cloud__bbrk__mfi,2.4061,0.5683,-0.2226,1.8378,259,ok
AVAX,1h,cloud__bbrk__bbw,2.6689,0.6944,-0.2226,1.9745,258,ok
AVAX,1h,cloud__donch__vol,1.3126,0.3101,-0.2226,1.0024,190,ok
AVAX,1h,cloud__donch__obv,2.392,0.7612,-0.2226,1.6308,219,ok
AVAX,1h,cloud__donch__mfi,2.2792,0.7128,-0.2226,1.5664,217,ok
AVAX,1h,cloud__donch__bbw,3.0723,1.1402,-0.2226,1.9321,215,ok
AVAX,1h,cloud__stoch__vol,-0.0275,-0.0362,-0.2226,0.0087,3,signal_wrong
AVAX,1h,cloud__stoch__obv,-0.0654,-0.0931,-0.2226,0.0277,10,signal_wrong
AVAX,1h,cloud__stoch__mfi,-0.0592,-0.0788,-0.2226,0.0196,7,signal_wrong
AVAX,1h,cloud__stoch__bbw,-0.1089,-0.1507,-0.2226,0.0418,16,signal_wrong
AVAX,1h,cloud__cci__vol,0.4952,-0.1199,-0.2226,0.6151,177,cost_killed
AVAX,1h,cloud__cci__obv,1.2762,-0.0877,-0.2226,1.3639,305,cost_killed
AVAX,1h,cloud__cci__mfi,1.3646,-0.0233,-0.2226,1.3879,295,cost_killed
AVAX,1h,cloud__cci__bbw,1.2666,0.0495,-0.2226,1.2171,257,ok
AVAX,1h,cloud__wpr__vol,0.1288,0.0409,-0.2226,0.088,27,ok
AVAX,1h,cloud__wpr__obv,0.1619,-0.1186,-0.2226,0.2805,92,cost_killed
AVAX,1h,cloud__wpr__mfi,0.106,-0.0538,-0.2226,0.1599,52,cost_killed
AVAX,1h,cloud__wpr__bbw,0.3059,0.1005,-0.2226,0.2054,57,ok
AVAX,1h,cloud__kelt__vol,0.4286,-0.1355,-0.2226,0.5641,168,cost_killed
AVAX,1h,cloud__kelt__obv,0.4437,-0.1847,-0.2226,0.6284,191,cost_killed
AVAX,1h,cloud__kelt__mfi,0.4428,-0.1803,-0.2226,0.6232,189,cost_killed
AVAX,1h,cloud__kelt__bbw,0.5122,-0.1408,-0.2226,0.6531,189,cost_killed
AVAX,1h,triple_confirm_ema_rsi_vol,1.1674,-0.296,-0.2226,1.4634,375,cost_killed
NEAR,1h,sma200__rsi2__vol,0.1682,0.0147,-0.0707,0.1536,47,ok
NEAR,1h,sma200__rsi2__obv,-0.0338,-0.2423,-0.0707,0.2086,81,signal_wrong
NEAR,1h,sma200__rsi2__mfi,-0.0244,-0.3687,-0.0707,0.3443,145,signal_wrong
NEAR,1h,sma200__rsi2__bbw,0.3229,0.01,-0.0707,0.313,90,ok
NEAR,1h,sma200__rsipb__vol,0.0788,-0.0343,-0.0707,0.1131,37,cost_killed
NEAR,1h,sma200__rsipb__obv,-0.2202,-0.2743,-0.0707,0.0541,24,signal_wrong
NEAR,1h,sma200__rsipb__mfi,0.0388,-0.0923,-0.0707,0.1311,45,cost_killed
NEAR,1h,sma200__rsipb__bbw,0.4072,0.0584,-0.0707,0.3488,95,ok
NEAR,1h,sma200__macd__vol,-0.1097,-0.3286,-0.0707,0.219,94,signal_wrong
NEAR,1h,sma200__macd__obv,-0.1532,-0.5895,-0.0707,0.4363,241,signal_wrong
NEAR,1h,sma200__macd__mfi,-0.2513,-0.5743,-0.0707,0.323,188,signal_wrong
NEAR,1h,sma200__macd__bbw,0.211,-0.2904,-0.0707,0.5014,178,cost_killed
NEAR,1h,sma200__bbrk__vol,-0.4384,-0.6964,-0.0707,0.2581,205,signal_wrong
NEAR,1h,sma200__bbrk__obv,-0.318,-0.678,-0.0707,0.36,250,signal_wrong
NEAR,1h,sma200__bbrk__mfi,-0.282,-0.6549,-0.0707,0.3729,244,signal_wrong
NEAR,1h,sma200__bbrk__bbw,-0.2923,-0.6649,-0.0707,0.3726,249,signal_wrong
NEAR,1h,sma200__donch__vol,0.0816,-0.3508,-0.0707,0.4324,170,cost_killed
NEAR,1h,sma200__donch__obv,0.0948,-0.4101,-0.0707,0.5049,206,cost_killed
NEAR,1h,sma200__donch__mfi,0.0986,-0.4028,-0.0707,0.5014,203,cost_killed
NEAR,1h,sma200__donch__bbw,0.1191,-0.397,-0.0707,0.5161,206,cost_killed
NEAR,1h,sma200__stoch__vol,-0.002,-0.0228,-0.0707,0.0208,7,signal_wrong
NEAR,1h,sma200__stoch__obv,-0.0424,-0.1089,-0.0707,0.0665,24,signal_wrong
NEAR,1h,sma200__stoch__mfi,-0.0122,-0.0414,-0.0707,0.0292,10,signal_wrong
NEAR,1h,sma200__stoch__bbw,0.1146,0.0036,-0.0707,0.1111,35,ok
NEAR,1h,sma200__cci__vol,-0.2315,-0.5361,-0.0707,0.3046,168,signal_wrong
NEAR,1h,sma200__cci__obv,-0.2518,-0.686,-0.0707,0.4342,289,signal_wrong
NEAR,1h,sma200__cci__mfi,-0.4224,-0.7479,-0.0707,0.3256,276,signal_wrong
NEAR,1h,sma200__cci__bbw,-0.1747,-0.6141,-0.0707,0.4394,253,signal_wrong
NEAR,1h,sma200__wpr__vol,-0.0179,-0.1317,-0.0707,0.1137,41,signal_wrong
NEAR,1h,sma200__wpr__obv,0.047,-0.2221,-0.0707,0.2691,99,cost_killed
NEAR,1h,sma200__wpr__mfi,0.1849,-0.0191,-0.0707,0.204,63,cost_killed
NEAR,1h,sma200__wpr__bbw,0.0592,-0.1913,-0.0707,0.2505,90,cost_killed
NEAR,1h,sma200__kelt__vol,-0.1136,-0.4298,-0.0707,0.3162,147,signal_wrong
NEAR,1h,sma200__kelt__obv,0.1167,-0.3275,-0.0707,0.4442,169,cost_killed
NEAR,1h,sma200__kelt__mfi,0.2583,-0.2354,-0.0707,0.4937,166,cost_killed
NEAR,1h,sma200__kelt__bbw,0.0961,-0.3419,-0.0707,0.438,170,cost_killed
NEAR,1h,gc__rsi2__vol,0.1552,-0.0057,-0.0707,0.1609,50,cost_killed
NEAR,1h,gc__rsi2__obv,-0.142,-0.3025,-0.0707,0.1605,69,signal_wrong
NEAR,1h,gc__rsi2__mfi,-0.0847,-0.373,-0.0707,0.2883,126,signal_wrong
NEAR,1h,gc__rsi2__bbw,0.1787,-0.132,-0.0707,0.3108,102,cost_killed
NEAR,1h,gc__rsipb__vol,0.0563,-0.1043,-0.0707,0.1606,55,cost_killed
NEAR,1h,gc__rsipb__obv,0.0575,-0.0392,-0.0707,0.0967,32,cost_killed
NEAR,1h,gc__rsipb__mfi,-0.0911,-0.2543,-0.0707,0.1632,66,signal_wrong
NEAR,1h,gc__rsipb__bbw,0.2051,-0.189,-0.0707,0.3941,132,cost_killed
NEAR,1h,gc__macd__vol,-0.2615,-0.4364,-0.0707,0.1749,90,signal_wrong
NEAR,1h,gc__macd__obv,-0.3984,-0.676,-0.0707,0.2776,206,signal_wrong
NEAR,1h,gc__macd__mfi,-0.3819,-0.6177,-0.0707,0.2358,160,signal_wrong
NEAR,1h,gc__macd__bbw,-0.1924,-0.4899,-0.0707,0.2975,153,signal_wrong
NEAR,1h,gc__bbrk__vol,-0.3342,-0.5584,-0.0707,0.2243,137,signal_wrong
NEAR,1h,gc__bbrk__obv,-0.3295,-0.5962,-0.0707,0.2668,169,signal_wrong
NEAR,1h,gc__bbrk__mfi,-0.2766,-0.5591,-0.0707,0.2825,165,signal_wrong
NEAR,1h,gc__bbrk__bbw,-0.3127,-0.5874,-0.0707,0.2747,170,signal_wrong
NEAR,1h,gc__donch__vol,-0.2229,-0.4413,-0.0707,0.2184,110,signal_wrong
NEAR,1h,gc__donch__obv,-0.2653,-0.5056,-0.0707,0.2403,132,signal_wrong
NEAR,1h,gc__donch__mfi,-0.244,-0.4851,-0.0707,0.2411,128,signal_wrong
NEAR,1h,gc__donch__bbw,-0.2743,-0.5116,-0.0707,0.2374,132,signal_wrong
NEAR,1h,gc__stoch__vol,-0.0375,-0.0632,-0.0707,0.0257,9,signal_wrong
NEAR,1h,gc__stoch__obv,-0.0193,-0.0847,-0.0707,0.0654,23,signal_wrong
NEAR,1h,gc__stoch__mfi,-0.0183,-0.0531,-0.0707,0.0348,12,signal_wrong
NEAR,1h,gc__stoch__bbw,0.0524,-0.0694,-0.0707,0.1218,41,cost_killed
NEAR,1h,gc__cci__vol,-0.2505,-0.4913,-0.0707,0.2408,129,signal_wrong
NEAR,1h,gc__cci__obv,-0.3435,-0.6517,-0.0707,0.3082,211,signal_wrong
NEAR,1h,gc__cci__mfi,-0.4244,-0.6853,-0.0707,0.2608,201,signal_wrong
NEAR,1h,gc__cci__bbw,-0.4229,-0.6778,-0.0707,0.2549,194,signal_wrong
NEAR,1h,gc__wpr__vol,-0.0258,-0.1488,-0.0707,0.1231,45,signal_wrong
NEAR,1h,gc__wpr__obv,-0.0879,-0.312,-0.0707,0.2242,94,signal_wrong
NEAR,1h,gc__wpr__mfi,0.132,-0.0487,-0.0707,0.1808,58,cost_killed
NEAR,1h,gc__wpr__bbw,-0.1067,-0.3382,-0.0707,0.2315,100,signal_wrong
NEAR,1h,gc__kelt__vol,-0.2784,-0.4558,-0.0707,0.1774,94,signal_wrong
NEAR,1h,gc__kelt__obv,-0.2211,-0.4401,-0.0707,0.219,110,signal_wrong
NEAR,1h,gc__kelt__mfi,-0.1104,-0.3528,-0.0707,0.2424,106,signal_wrong
NEAR,1h,gc__kelt__bbw,-0.2295,-0.4461,-0.0707,0.2166,110,signal_wrong
NEAR,1h,ema__rsi2__vol,0.0576,-0.1166,-0.0707,0.1742,60,cost_killed
NEAR,1h,ema__rsi2__obv,-0.0746,-0.3407,-0.0707,0.2662,113,signal_wrong
NEAR,1h,ema__rsi2__mfi,-0.1134,-0.5351,-0.0707,0.4217,215,signal_wrong
NEAR,1h,ema__rsi2__bbw,0.312,-0.0132,-0.0707,0.3252,95,cost_killed
NEAR,1h,ema__rsipb__vol,0.1439,0.0581,-0.0707,0.0857,26,ok
NEAR,1h,ema__rsipb__obv,0.096,0.0636,-0.0707,0.0324,10,ok
NEAR,1h,ema__rsipb__mfi,-0.0078,-0.1013,-0.0707,0.0935,33,signal_wrong
NEAR,1h,ema__rsipb__bbw,0.1474,-0.0529,-0.0707,0.2004,64,cost_killed
NEAR,1h,ema__macd__vol,0.7019,0.3584,-0.0707,0.3434,75,ok
NEAR,1h,ema__macd__obv,0.8503,-0.0004,-0.0707,0.8507,205,cost_killed
NEAR,1h,ema__macd__mfi,0.4816,-0.1294,-0.0707,0.611,177,cost_killed
NEAR,1h,ema__macd__bbw,1.3608,0.4085,-0.0707,0.9523,172,ok
NEAR,1h,ema__bbrk__vol,-0.3184,-0.6674,-0.0707,0.349,239,signal_wrong
NEAR,1h,ema__bbrk__obv,-0.2259,-0.6827,-0.0707,0.4568,297,signal_wrong
NEAR,1h,ema__bbrk__mfi,-0.0855,-0.6183,-0.0707,0.5328,291,signal_wrong
NEAR,1h,ema__bbrk__bbw,-0.0297,-0.5998,-0.0707,0.5701,295,signal_wrong
NEAR,1h,ema__donch__vol,0.1271,-0.3667,-0.0707,0.4939,192,cost_killed
NEAR,1h,ema__donch__obv,-0.1062,-0.5599,-0.0707,0.4537,236,signal_wrong
NEAR,1h,ema__donch__mfi,-0.0141,-0.5102,-0.0707,0.496,233,signal_wrong
NEAR,1h,ema__donch__bbw,-0.002,-0.5071,-0.0707,0.5052,235,signal_wrong
NEAR,1h,ema__stoch__vol,-0.0284,-0.0428,-0.0707,0.0145,5,signal_wrong
NEAR,1h,ema__stoch__obv,-0.0997,-0.1419,-0.0707,0.0422,16,signal_wrong
NEAR,1h,ema__stoch__mfi,-0.0413,-0.0669,-0.0707,0.0256,9,signal_wrong
NEAR,1h,ema__stoch__bbw,0.0535,0.0071,-0.0707,0.0464,15,ok
NEAR,1h,ema__cci__vol,0.1527,-0.3268,-0.0707,0.4795,179,cost_killed
NEAR,1h,ema__cci__obv,-0.0511,-0.6382,-0.0707,0.5871,321,signal_wrong
NEAR,1h,ema__cci__mfi,-0.2729,-0.7091,-0.0707,0.4362,305,signal_wrong
NEAR,1h,ema__cci__bbw,0.6302,-0.3071,-0.0707,0.9373,285,cost_killed
NEAR,1h,ema__wpr__vol,0.1034,-0.0066,-0.0707,0.11,35,cost_killed
NEAR,1h,ema__wpr__obv,0.1492,-0.1512,-0.0707,0.3004,101,cost_killed
NEAR,1h,ema__wpr__mfi,-0.0215,-0.2068,-0.0707,0.1852,70,signal_wrong
NEAR,1h,ema__wpr__bbw,0.1759,-0.0149,-0.0707,0.1908,59,cost_killed
NEAR,1h,ema__kelt__vol,-0.3351,-0.6033,-0.0707,0.2681,172,signal_wrong
NEAR,1h,ema__kelt__obv,-0.0035,-0.4499,-0.0707,0.4463,198,signal_wrong
NEAR,1h,ema__kelt__mfi,0.1199,-0.3743,-0.0707,0.4942,194,cost_killed
NEAR,1h,ema__kelt__bbw,0.0357,-0.4248,-0.0707,0.4605,196,cost_killed
NEAR,1h,st__rsi2__vol,-0.0224,-0.1909,-0.0707,0.1684,63,signal_wrong
NEAR,1h,st__rsi2__obv,-0.0504,-0.3195,-0.0707,0.2691,111,signal_wrong
NEAR,1h,st__rsi2__mfi,-0.0342,-0.4797,-0.0707,0.4454,206,signal_wrong
NEAR,1h,st__rsi2__bbw,0.2108,-0.1164,-0.0707,0.3272,105,cost_killed
NEAR,1h,st__rsipb__vol,0.3178,0.1619,-0.0707,0.1559,42,ok
NEAR,1h,st__rsipb__obv,-0.0886,-0.1619,-0.0707,0.0733,28,signal_wrong
NEAR,1h,st__rsipb__mfi,-0.0039,-0.1349,-0.0707,0.131,47,signal_wrong
NEAR,1h,st__rsipb__bbw,0.3209,0.0055,-0.0707,0.3154,91,ok
NEAR,1h,st__macd__vol,0.5071,0.133,-0.0707,0.3741,95,ok
NEAR,1h,st__macd__obv,1.3582,0.1748,-0.0707,1.1834,232,ok
NEAR,1h,st__macd__mfi,0.5878,-0.0808,-0.0707,0.6686,182,cost_killed
NEAR,1h,st__macd__bbw,1.9793,0.7147,-0.0707,1.2646,184,ok
NEAR,1h,st__bbrk__vol,-0.3866,-0.7113,-0.0707,0.3248,251,signal_wrong
NEAR,1h,st__bbrk__obv,-0.0181,-0.5987,-0.0707,0.5805,298,signal_wrong
NEAR,1h,st__bbrk__mfi,0.1534,-0.5128,-0.0707,0.6662,287,cost_killed
NEAR,1h,st__bbrk__bbw,0.1757,-0.5151,-0.0707,0.6907,295,cost_killed
NEAR,1h,st__donch__vol,-0.4125,-0.6864,-0.0707,0.2739,209,signal_wrong
NEAR,1h,st__donch__obv,-0.3875,-0.7056,-0.0707,0.3181,244,signal_wrong
NEAR,1h,st__donch__mfi,-0.3061,-0.6605,-0.0707,0.3543,238,signal_wrong
NEAR,1h,st__donch__bbw,-0.3627,-0.6937,-0.0707,0.331,244,signal_wrong
NEAR,1h,st__stoch__vol,0.0657,0.0467,-0.0707,0.019,6,ok
NEAR,1h,st__stoch__obv,-0.0706,-0.1429,-0.0707,0.0724,27,signal_wrong
NEAR,1h,st__stoch__mfi,0.0442,-0.0048,-0.0707,0.049,16,cost_killed
NEAR,1h,st__stoch__bbw,0.1008,-0.0149,-0.0707,0.1157,37,cost_killed
NEAR,1h,st__cci__vol,0.2377,-0.3131,-0.0707,0.5508,196,cost_killed
NEAR,1h,st__cci__obv,0.3998,-0.4532,-0.0707,0.853,313,cost_killed
NEAR,1h,st__cci__mfi,0.2333,-0.4837,-0.0707,0.717,290,cost_killed
NEAR,1h,st__cci__bbw,1.0624,-0.1049,-0.0707,1.1673,278,cost_killed
NEAR,1h,st__wpr__vol,-0.0295,-0.1392,-0.0707,0.1097,40,signal_wrong
NEAR,1h,st__wpr__obv,0.3696,-0.05,-0.0707,0.4196,122,cost_killed
NEAR,1h,st__wpr__mfi,0.1375,-0.0751,-0.0707,0.2126,69,cost_killed
NEAR,1h,st__wpr__bbw,0.0471,-0.1983,-0.0707,0.2454,89,cost_killed
NEAR,1h,st__kelt__vol,-0.3856,-0.641,-0.0707,0.2554,179,signal_wrong
NEAR,1h,st__kelt__obv,-0.1189,-0.5223,-0.0707,0.4034,204,signal_wrong
NEAR,1h,st__kelt__mfi,-0.0247,-0.4665,-0.0707,0.4418,201,signal_wrong
NEAR,1h,st__kelt__bbw,-0.0904,-0.5054,-0.0707,0.415,203,signal_wrong
NEAR,1h,adxhi__rsi2__vol,-0.1035,-0.2099,-0.0707,0.1063,42,signal_wrong
NEAR,1h,adxhi__rsi2__obv,-0.0449,-0.2306,-0.0707,0.1857,72,signal_wrong
NEAR,1h,adxhi__rsi2__mfi,-0.0286,-0.3385,-0.0707,0.3099,128,signal_wrong
NEAR,1h,adxhi__rsi2__bbw,-0.1025,-0.2413,-0.0707,0.1389,56,signal_wrong
NEAR,1h,adxhi__rsipb__vol,0.0668,-0.0736,-0.0707,0.1404,47,cost_killed
NEAR,1h,adxhi__rsipb__obv,-0.0045,-0.1459,-0.0707,0.1414,51,signal_wrong
NEAR,1h,adxhi__rsipb__mfi,0.5219,0.2789,-0.0707,0.243,58,ok
NEAR,1h,adxhi__rsipb__bbw,0.3311,-0.0112,-0.0707,0.3422,99,cost_killed
NEAR,1h,adxhi__macd__vol,0.2404,0.0867,-0.0707,0.1537,44,ok
NEAR,1h,adxhi__macd__obv,0.0156,-0.2571,-0.0707,0.2727,104,cost_killed
NEAR,1h,adxhi__macd__mfi,0.4082,0.1241,-0.0707,0.2841,75,ok
NEAR,1h,adxhi__macd__bbw,0.977,0.583,-0.0707,0.394,74,ok
NEAR,1h,adxhi__bbrk__vol,-0.0834,-0.3778,-0.0707,0.2944,129,signal_wrong
NEAR,1h,adxhi__bbrk__obv,-0.0725,-0.4264,-0.0707,0.3539,160,signal_wrong
NEAR,1h,adxhi__bbrk__mfi,-0.1368,-0.4662,-0.0707,0.3294,160,signal_wrong
NEAR,1h,adxhi__bbrk__bbw,-0.0268,-0.3964,-0.0707,0.3696,159,signal_wrong
NEAR,1h,adxhi__donch__vol,-0.1672,-0.4227,-0.0707,0.2556,122,signal_wrong
NEAR,1h,adxhi__donch__obv,-0.284,-0.5599,-0.0707,0.2759,162,signal_wrong
NEAR,1h,adxhi__donch__mfi,-0.1689,-0.4814,-0.0707,0.3125,157,signal_wrong
NEAR,1h,adxhi__donch__bbw,-0.1999,-0.5023,-0.0707,0.3024,158,signal_wrong
NEAR,1h,adxhi__stoch__vol,0.0543,0.014,-0.0707,0.0402,13,ok
NEAR,1h,adxhi__stoch__obv,-0.1027,-0.1293,-0.0707,0.0266,10,signal_wrong
NEAR,1h,adxhi__stoch__mfi,-0.0166,-0.0225,-0.0707,0.0059,2,signal_wrong
NEAR,1h,adxhi__stoch__bbw,0.065,-0.0178,-0.0707,0.0828,27,cost_killed
NEAR,1h,adxhi__cci__vol,0.1374,-0.092,-0.0707,0.2293,75,cost_killed
NEAR,1h,adxhi__cci__obv,0.4094,-0.1306,-0.0707,0.54,161,cost_killed
NEAR,1h,adxhi__cci__mfi,0.4451,-0.1165,-0.0707,0.5616,164,cost_killed
NEAR,1h,adxhi__cci__bbw,1.0017,0.3189,-0.0707,0.6827,139,ok
NEAR,1h,adxhi__wpr__vol,-0.0533,-0.1477,-0.0707,0.0944,35,signal_wrong
NEAR,1h,adxhi__wpr__obv,-0.0859,-0.2296,-0.0707,0.1438,57,signal_wrong
NEAR,1h,adxhi__wpr__mfi,-0.0327,-0.1132,-0.0707,0.0806,29,signal_wrong
NEAR,1h,adxhi__wpr__bbw,-0.1507,-0.28,-0.0707,0.1293,55,signal_wrong
NEAR,1h,adxhi__kelt__vol,-0.1444,-0.3978,-0.0707,0.2535,117,signal_wrong
NEAR,1h,adxhi__kelt__obv,-0.1847,-0.4835,-0.0707,0.2987,152,signal_wrong
NEAR,1h,adxhi__kelt__mfi,-0.2634,-0.5334,-0.0707,0.27,152,signal_wrong
NEAR,1h,adxhi__kelt__bbw,-0.2401,-0.5172,-0.0707,0.277,151,signal_wrong
NEAR,1h,adxlo__rsi2__vol,0.2294,0.0332,-0.0707,0.1962,58,ok
NEAR,1h,adxlo__rsi2__obv,-0.0485,-0.1561,-0.0707,0.1076,40,signal_wrong
NEAR,1h,adxlo__rsi2__mfi,0.1127,-0.1905,-0.0707,0.3032,106,cost_killed
NEAR,1h,adxlo__rsi2__bbw,0.0887,-0.2517,-0.0707,0.3404,125,cost_killed
NEAR,1h,adxlo__rsipb__vol,0.4059,0.0961,-0.0707,0.3098,83,ok
NEAR,1h,adxlo__rsipb__obv,-0.0688,-0.2104,-0.0707,0.1416,55,signal_wrong
NEAR,1h,adxlo__rsipb__mfi,0.0781,-0.2061,-0.0707,0.2842,102,cost_killed
NEAR,1h,adxlo__rsipb__bbw,0.1063,-0.3966,-0.0707,0.5028,202,cost_killed
NEAR,1h,adxlo__macd__vol,-0.0271,-0.2257,-0.0707,0.1986,76,signal_wrong
NEAR,1h,adxlo__macd__obv,0.5738,-0.1183,-0.0707,0.6921,193,cost_killed
NEAR,1h,adxlo__macd__mfi,-0.3386,-0.5896,-0.0707,0.2511,159,signal_wrong
NEAR,1h,adxlo__macd__bbw,0.6813,0.1314,-0.0707,0.5498,132,ok
NEAR,1h,adxlo__bbrk__vol,-0.352,-0.5705,-0.0707,0.2186,137,signal_wrong
NEAR,1h,adxlo__bbrk__obv,-0.3841,-0.6477,-0.0707,0.2636,186,signal_wrong
NEAR,1h,adxlo__bbrk__mfi,-0.2817,-0.5689,-0.0707,0.2872,170,signal_wrong
NEAR,1h,adxlo__bbrk__bbw,-0.2684,-0.5738,-0.0707,0.3054,180,signal_wrong
NEAR,1h,adxlo__donch__vol,-0.0321,-0.3311,-0.0707,0.299,123,signal_wrong
NEAR,1h,adxlo__donch__obv,-0.172,-0.4925,-0.0707,0.3205,163,signal_wrong
NEAR,1h,adxlo__donch__mfi,-0.2447,-0.5272,-0.0707,0.2825,156,signal_wrong
NEAR,1h,adxlo__donch__bbw,0.0421,-0.3574,-0.0707,0.3995,161,cost_killed
NEAR,1h,adxlo__stoch__vol,0.0342,0.0036,-0.0707,0.0306,10,ok
NEAR,1h,adxlo__stoch__obv,0.059,0.0033,-0.0707,0.0557,18,ok
NEAR,1h,adxlo__stoch__mfi,0.0572,0.0198,-0.0707,0.0374,12,ok
NEAR,1h,adxlo__stoch__bbw,0.0161,-0.1228,-0.0707,0.139,49,cost_killed
NEAR,1h,adxlo__cci__vol,-0.4467,-0.6399,-0.0707,0.1932,143,signal_wrong
NEAR,1h,adxlo__cci__obv,-0.4773,-0.7598,-0.0707,0.2825,259,signal_wrong
NEAR,1h,adxlo__cci__mfi,-0.4875,-0.7574,-0.0707,0.2698,249,signal_wrong
NEAR,1h,adxlo__cci__bbw,-0.2869,-0.6509,-0.0707,0.3641,238,signal_wrong
NEAR,1h,adxlo__wpr__vol,-0.0411,-0.1697,-0.0707,0.1286,48,signal_wrong
NEAR,1h,adxlo__wpr__obv,0.1468,-0.1245,-0.0707,0.2713,90,cost_killed
NEAR,1h,adxlo__wpr__mfi,0.3032,0.0563,-0.0707,0.2469,70,ok
NEAR,1h,adxlo__wpr__bbw,-0.0107,-0.291,-0.0707,0.2803,111,signal_wrong
NEAR,1h,adxlo__kelt__vol,0.0734,-0.09,-0.0707,0.1634,55,cost_killed
NEAR,1h,adxlo__kelt__obv,0.0015,-0.2029,-0.0707,0.2044,76,cost_killed
NEAR,1h,adxlo__kelt__mfi,0.0121,-0.1896,-0.0707,0.2017,74,cost_killed
NEAR,1h,adxlo__kelt__bbw,0.017,-0.1881,-0.0707,0.2051,75,cost_killed
NEAR,1h,cloud__rsi2__vol,-0.0795,-0.1788,-0.0707,0.0993,38,signal_wrong
NEAR,1h,cloud__rsi2__obv,-0.1121,-0.3162,-0.0707,0.2041,87,signal_wrong
